"*","207.126.252.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323 7243","i"
"*>","207.126.254.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 7243","i"
"*","207.126.254.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323 7243","i"
"*>","207.127.0.0","18","200.219.145.23",NA,NA,0,"53242 12956 3356 14135","i"
"*","207.127.0.0","18","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 14135","i"
"*>","207.127.74.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 1785","i"
"*","207.127.74.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 1785","i"
"*>","207.127.95.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*","207.127.95.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 16657 5061","i"
"*>","207.127.96.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*","207.127.96.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 16657 5061","i"
"*>","207.127.100.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*","207.127.100.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 16657 5061","i"
"*>","207.127.102.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*","207.127.102.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 16657 5061","i"
"*>","207.127.103.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*","207.127.103.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 16657 5061","i"
"*>","207.127.105.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*","207.127.105.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 16657 5061","i"
"*>","207.127.106.0","23","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*","207.127.106.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 16657 5061","i"
"*>","207.127.108.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*","207.127.108.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 16657 5061","i"
"*>","207.127.112.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*","207.127.112.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 16657 5061","i"
"*>","207.127.113.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 5061","i"
"*>","212.39.192.0","19","200.219.145.23",NA,NA,0,"53242 12956 174 1764 13042","i"
"*","212.39.192.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 1764 13042","i"
"*>","212.40.0.0","19","200.219.145.23",NA,NA,0,"53242 12956 174 12350","i"
"*","212.40.0.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 12350","i"
"*>","220.157.75.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38809 24473","i"
"*","220.157.75.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 38809 24473","i"
"*>","220.157.76.0","24","200.219.145.23",NA,NA,0,"53242 7738 174 7473 7474 9723 45411","i"
"*","220.157.76.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 9723 45411","i"
"*","220.157.77.0","24","200.219.145.23",NA,NA,0,"53242 12956 1299 7473 7474 9723","i"
"*>","220.157.77.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 9723","i"
